Timestamp,Room,Temp_C,Humidity_Pct,CO2_ppm,Light_Lux,Occupancy,HVAC_Status
"2026-04-13 23:40:00",Bathroom,26.82,73,420,46,0,COOLING
"2026-04-13 23:45:00",Living_Room,26,64.6,437,87,0,COOLING
"2026-04-13 23:50:00",Bedroom,25.15,66.9,424,48,0,COOLING
"2026-04-13 23:55:00",Kitchen,27.19,62.5,422,109,0,COOLING
"2026-04-14 00:00:00",Bathroom,26.85,79.2,422,75,0,COOLING
"2026-04-14 00:05:00",Living_Room,25.66,53.6,428,81,0,COOLING
"2026-04-14 00:10:00",Bedroom,24.88,57.3,417,53,0,COOLING
"2026-04-14 00:15:00",Kitchen,26.95,71.6,421,106,0,COOLING
"2026-04-14 00:20:00",Bathroom,26.27,69.7,414,70,0,COOLING
"2026-04-14 00:25:00",Living_Room,25.34,61.9,426,27,0,COOLING
"2026-04-14 00:30:00",Bedroom,24.94,81,513,42,2,COOLING
"2026-04-14 00:35:00",Kitchen,26.68,78.4,426,37,0,COOLING
"2026-04-14 00:40:00",Bathroom,26.3,75.5,616,42,2,COOLING
"2026-04-14 00:45:00",Living_Room,25.6,79.3,513,31,3,COOLING
"2026-04-14 00:50:00",Bedroom,25.27,79.7,619,11,3,COOLING
"2026-04-14 00:55:00",Kitchen,27.3,81.3,598,34,3,COOLING
"2026-04-14 01:00:00",Bathroom,26.58,85,764,31,3,COOLING
"2026-04-14 01:05:00",Living_Room,25.76,72.9,507,19,0,COOLING
"2026-04-14 01:10:00",Bedroom,25.26,71.8,583,11,0,COOLING
"2026-04-14 01:15:00",Kitchen,27.3,68.8,498,43,0,COOLING
"2026-04-14 01:20:00",Bathroom,26.97,72.3,513,20,0,COOLING
"2026-04-14 01:25:00",Living_Room,25.73,83.5,581,11,3,COOLING
"2026-04-14 01:30:00",Bedroom,25.12,71.3,597,87,1,COOLING
"2026-04-14 01:35:00",Kitchen,27.15,79.8,564,12,2,COOLING
"2026-04-14 01:40:00",Bathroom,26.5,72.2,540,115,1,COOLING
"2026-04-14 01:45:00",Living_Room,25.25,64.9,556,0,0,COOLING
"2026-04-14 01:50:00",Bedroom,24.83,60.7,607,104,1,COOLING
"2026-04-14 01:55:00",Kitchen,26.67,79.6,655,0,3,COOLING
"2026-04-14 02:00:00",Bathroom,26.29,77.6,653,9,2,COOLING
"2026-04-14 02:05:00",Living_Room,25.33,66.1,567,138,1,COOLING
"2026-04-14 02:10:00",Bedroom,24.72,68.9,617,121,1,COOLING
"2026-04-14 02:15:00",Kitchen,26.59,76.5,693,0,3,COOLING
"2026-04-14 02:20:00",Bathroom,26.11,85,676,6,2,COOLING
"2026-04-14 02:25:00",Living_Room,24.93,78.7,630,2,3,COOLING
"2026-04-14 02:30:00",Bedroom,24.48,74.7,624,98,1,COOLING
"2026-04-14 02:35:00",Kitchen,26.53,75.6,596,169,1,COOLING
"2026-04-14 02:40:00",Bathroom,26.19,85,687,0,2,COOLING
"2026-04-14 02:45:00",Living_Room,25.06,69.9,622,150,1,COOLING
"2026-04-14 02:50:00",Bedroom,24.61,74.7,684,0,2,COOLING
"2026-04-14 02:55:00",Kitchen,26.45,72.6,554,172,1,COOLING
"2026-04-14 03:00:00",Bathroom,26.12,71.1,488,0,0,COOLING
"2026-04-14 03:05:00",Living_Room,25.01,61,583,3,0,COOLING
"2026-04-14 03:10:00",Bedroom,24.29,85,637,4,0,COOLING
"2026-04-14 03:15:00",Kitchen,26.4,78.4,477,0,0,COOLING
"2026-04-14 03:20:00",Bathroom,25.83,85,541,133,1,COOLING
"2026-04-14 03:25:00",Living_Room,24.15,67.5,637,12,3,COOLING
"2026-04-14 03:30:00",Bedroom,23.74,71.5,685,0,2,COOLING
"2026-04-14 03:35:00",Kitchen,25.5,72.5,441,1,0,COOLING
"2026-04-14 03:40:00",Bathroom,25.36,78.7,655,20,2,COOLING
"2026-04-14 03:45:00",Living_Room,24.45,57.4,635,152,1,COOLING
"2026-04-14 03:50:00",Bedroom,23.99,71,684,97,1,COOLING
"2026-04-14 03:55:00",Kitchen,25.92,66.5,562,3,2,COOLING
"2026-04-14 04:00:00",Bathroom,25.46,83.4,679,0,2,COOLING
"2026-04-14 04:05:00",Living_Room,24.32,78.2,653,0,2,COOLING
"2026-04-14 04:10:00",Bedroom,24,78.1,680,93,1,COOLING
"2026-04-14 04:15:00",Kitchen,25.96,85,585,10,2,COOLING
"2026-04-14 04:20:00",Bathroom,25.22,71.5,687,0,2,COOLING
"2026-04-14 04:25:00",Living_Room,23.18,75.8,661,0,2,COOLING
"2026-04-14 04:30:00",Bedroom,22.77,65.4,724,7,2,COOLING
"2026-04-14 04:35:00",Kitchen,24.8,74.2,619,3,2,COOLING
"2026-04-14 04:40:00",Bathroom,24.26,85,686,0,2,COOLING
"2026-04-14 04:45:00",Living_Room,23.31,83.9,678,7,2,COOLING
"2026-04-14 04:50:00",Bedroom,23.01,85,706,112,1,COOLING
"2026-04-14 04:55:00",Kitchen,24.86,83.9,615,10,2,COOLING
"2026-04-14 05:00:00",Bathroom,24.33,85,590,126,1,COOLING
"2026-04-14 05:05:00",Living_Room,23.32,70.6,668,133,1,COOLING
"2026-04-14 05:10:00",Bedroom,22.9,76.1,655,27,0,COOLING
"2026-04-14 05:15:00",Kitchen,24.89,76.7,680,10,3,COOLING
"2026-04-14 05:20:00",Bathroom,24.42,85,559,124,1,COOLING
"2026-04-14 05:25:00",Living_Room,22.34,77.1,676,0,2,COOLING
"2026-04-14 05:30:00",Bedroom,21.99,85,730,2,3,OFF
"2026-04-14 05:35:00",Kitchen,24.65,75.7,700,5,3,COOLING
"2026-04-14 05:40:00",Bathroom,23.62,79.8,453,2,0,COOLING
"2026-04-14 05:45:00",Living_Room,22.71,85,622,29,0,COOLING
"2026-04-14 05:50:00",Bedroom,22.44,85,678,28,0,COOLING
"2026-04-14 05:55:00",Kitchen,24.46,82.4,532,0,0,COOLING
"2026-04-14 06:00:00",Bathroom,23.96,85,435,12,0,COOLING
"2026-04-14 06:05:00",Living_Room,22.69,73.8,646,0,2,COOLING
"2026-04-14 06:10:00",Bedroom,22.13,77.1,716,0,2,COOLING
"2026-04-14 06:15:00",Kitchen,24.02,72.8,586,1,2,COOLING
"2026-04-14 06:20:00",Bathroom,23.35,85,723,0,3,COOLING
"2026-04-14 06:25:00",Living_Room,21.6,75.4,639,159,1,OFF
"2026-04-14 06:30:00",Bedroom,21.37,85,755,22,2,OFF
"2026-04-14 06:35:00",Kitchen,23.34,85,546,177,1,OFF
"2026-04-14 06:40:00",Bathroom,22.7,85,792,4,3,OFF
"2026-04-14 06:45:00",Living_Room,21.72,79.9,692,0,3,OFF
"2026-04-14 06:50:00",Bedroom,21.29,81,747,112,1,OFF
"2026-04-14 06:55:00",Kitchen,23.43,81,521,183,1,OFF
"2026-04-14 07:00:00",Bathroom,23.07,85,812,14,3,OFF
"2026-04-14 07:05:00",Living_Room,22.07,85,706,3,2,OFF
"2026-04-14 07:10:00",Bedroom,21.35,83.2,827,8,3,OFF
"2026-04-14 07:15:00",Kitchen,23.46,77,518,150,1,OFF
"2026-04-14 07:20:00",Bathroom,22.63,82.9,718,2,2,OFF
"2026-04-14 07:25:00",Living_Room,20.75,80.3,654,2,0,OFF
"2026-04-14 07:30:00",Bedroom,20.33,67.2,758,4,0,HEATING
"2026-04-14 07:35:00",Kitchen,23.15,82.3,451,18,0,OFF
"2026-04-14 07:40:00",Bathroom,22.06,73,490,3,0,OFF
"2026-04-14 07:45:00",Living_Room,21.38,85,612,6,0,OFF
"2026-04-14 07:50:00",Bedroom,21.34,78.5,698,0,0,OFF
"2026-04-14 07:55:00",Kitchen,23.42,70.2,433,6,0,OFF
"2026-04-14 08:00:00",Bathroom,22.86,83.6,435,1,0,OFF
"2026-04-14 08:05:00",Living_Room,21.94,73.6,585,1,0,OFF
"2026-04-14 08:10:00",Bedroom,21.47,85,645,7,0,OFF
"2026-04-14 08:15:00",Kitchen,23.5,64.3,421,0,0,COOLING
"2026-04-14 08:20:00",Bathroom,22.37,85,432,4,0,COOLING
"2026-04-14 08:25:00",Living_Room,20.79,84.7,559,7,0,OFF
"2026-04-14 08:30:00",Bedroom,20.67,62.5,604,3,0,OFF
"2026-04-14 08:35:00",Kitchen,22.52,81.4,600,0,3,OFF
"2026-04-14 08:40:00",Bathroom,21.92,85,729,17,3,OFF
"2026-04-14 08:45:00",Living_Room,20.76,82.6,594,19,2,OFF
"2026-04-14 08:50:00",Bedroom,19.99,85,700,9,3,HEATING
"2026-04-14 08:55:00",Kitchen,22.56,85,611,2,2,OFF
"2026-04-14 09:00:00",Bathroom,21.72,85,792,0,3,OFF
"2026-04-14 09:05:00",Living_Room,20.72,85,625,0,2,OFF
"2026-04-14 09:10:00",Bedroom,20.11,85,786,0,3,HEATING
"2026-04-14 09:15:00",Kitchen,22.74,85,555,165,1,OFF
"2026-04-14 09:20:00",Bathroom,21.85,85,806,0,3,OFF
"2026-04-14 09:25:00",Living_Room,20.59,85,621,149,1,OFF
"2026-04-14 09:30:00",Bedroom,19.91,85,816,0,2,HEATING
"2026-04-14 09:35:00",Kitchen,22.31,85,654,0,3,OFF
"2026-04-14 09:40:00",Bathroom,21.36,85,613,142,1,OFF
"2026-04-14 09:45:00",Living_Room,20.27,82.1,646,0,2,HEATING
"2026-04-14 09:50:00",Bedroom,20.51,69.2,793,108,1,HEATING
"2026-04-14 09:55:00",Kitchen,22.55,76.1,571,189,1,OFF
"2026-04-14 10:00:00",Bathroom,21.74,85,664,4,2,OFF
"2026-04-14 10:05:00",Living_Room,21.14,85,665,15,2,OFF
"2026-04-14 10:10:00",Bedroom,20.64,85,862,0,3,OFF
"2026-04-14 10:15:00",Kitchen,22.76,83.8,536,206,1,OFF
"2026-04-14 10:20:00",Bathroom,22.27,83.8,474,0,0,OFF
"2026-04-14 10:25:00",Living_Room,21.11,71.9,614,17,0,OFF
"2026-04-14 10:30:00",Bedroom,20.31,80.9,788,0,0,HEATING
"2026-04-14 10:35:00",Kitchen,22.85,76.6,463,0,0,OFF
"2026-04-14 10:40:00",Bathroom,21.49,85,431,0,0,OFF
"2026-04-14 10:45:00",Living_Room,20.57,71.4,575,10,0,OFF
"2026-04-14 10:50:00",Bedroom,20.53,74.9,729,20,0,OFF
"2026-04-14 10:55:00",Kitchen,22.55,85,437,3,0,OFF
"2026-04-14 11:00:00",Bathroom,22.05,85,429,0,0,OFF
"2026-04-14 11:05:00",Living_Room,20.97,73.8,546,6,0,OFF
"2026-04-14 11:10:00",Bedroom,20.31,74.3,665,17,0,HEATING
"2026-04-14 11:15:00",Kitchen,23.18,82.6,426,0,0,OFF
"2026-04-14 11:20:00",Bathroom,21.91,82.1,430,6,0,OFF
"2026-04-14 11:25:00",Living_Room,21.25,65.1,523,11,0,OFF
"2026-04-14 11:30:00",Bedroom,20.92,72.8,622,9,0,OFF
"2026-04-14 11:35:00",Kitchen,23,79.8,426,0,0,OFF
"2026-04-14 11:40:00",Bathroom,22.22,83.6,428,8,0,OFF
"2026-04-14 11:45:00",Living_Room,21.23,71.3,500,7,0,OFF
"2026-04-14 11:50:00",Bedroom,20.82,76.4,589,0,0,OFF
"2026-04-14 11:55:00",Kitchen,22.75,80.1,432,4,0,OFF
"2026-04-14 12:00:00",Bathroom,22.25,85,417,5,0,OFF
"2026-04-14 12:05:00",Living_Room,21.3,71.2,486,4,0,OFF
"2026-04-14 12:10:00",Bedroom,20.99,85,551,0,0,OFF
"2026-04-14 12:15:00",Kitchen,23.01,85,429,0,0,OFF
"2026-04-14 12:20:00",Bathroom,22.46,76.8,417,0,0,OFF
"2026-04-14 12:25:00",Living_Room,22.27,80.1,471,1,0,OFF
"2026-04-14 12:30:00",Bedroom,21.62,85,611,9,2,OFF
"2026-04-14 12:35:00",Kitchen,23.6,76.3,599,4,3,COOLING
"2026-04-14 12:40:00",Bathroom,22.77,85,615,0,2,COOLING
"2026-04-14 12:45:00",Living_Room,21.53,74.2,466,2,0,OFF
"2026-04-14 12:50:00",Bedroom,21.48,71.5,580,18,0,OFF
"2026-04-14 12:55:00",Kitchen,23.76,82.9,488,8,0,COOLING
"2026-04-14 13:00:00",Bathroom,22.46,85,463,0,0,COOLING
"2026-04-14 13:05:00",Living_Room,21.48,70.6,461,0,0,OFF
"2026-04-14 13:10:00",Bedroom,21.31,85,547,10,0,OFF
"2026-04-14 13:15:00",Kitchen,23.57,65.7,444,0,0,COOLING
"2026-04-14 13:20:00",Bathroom,22.56,83.4,431,16,0,COOLING
"2026-04-14 13:25:00",Living_Room,22.38,66.7,451,4,0,COOLING
"2026-04-14 13:30:00",Bedroom,21.77,75.2,518,9,0,OFF
"2026-04-14 13:35:00",Kitchen,24.35,74.5,429,0,0,COOLING
"2026-04-14 13:40:00",Bathroom,23.49,77.6,419,0,0,COOLING
"2026-04-14 13:45:00",Living_Room,22.32,74.3,439,0,0,COOLING
"2026-04-14 13:50:00",Bedroom,21.79,85,496,2,0,OFF
"2026-04-14 13:55:00",Kitchen,24.23,75.6,480,102,1,COOLING
"2026-04-14 14:00:00",Bathroom,23.4,81.9,419,7,0,COOLING
"2026-04-14 14:05:00",Living_Room,22.65,84.8,442,0,0,COOLING
"2026-04-14 14:10:00",Bedroom,21.82,82.7,487,0,0,OFF
"2026-04-14 14:15:00",Kitchen,24.42,73.3,451,0,0,COOLING
"2026-04-14 14:20:00",Bathroom,23.33,84.1,414,0,0,COOLING
"2026-04-14 14:25:00",Living_Room,23.12,65.5,497,39,2,COOLING
"2026-04-14 14:30:00",Bedroom,22.71,71.7,563,29,2,COOLING
"2026-04-14 14:35:00",Kitchen,24.53,79.7,551,30,2,COOLING
"2026-04-14 14:40:00",Bathroom,23.93,85,620,31,2,COOLING
"2026-04-14 14:45:00",Living_Room,22.9,37.9,538,19,2,COOLING
"2026-04-14 14:50:00",Bedroom,22.22,61.4,545,24,0,COOLING
"2026-04-14 14:55:00",Kitchen,24.32,73.4,472,0,0,COOLING
"2026-04-14 15:00:00",Bathroom,23.78,85,472,28,0,COOLING
"2026-04-14 15:05:00",Living_Room,22.8,80.3,572,15,2,COOLING
"2026-04-14 15:10:00",Bedroom,22.4,73.6,605,11,2,COOLING
"2026-04-14 15:15:00",Kitchen,24.28,66.3,627,29,3,COOLING
"2026-04-14 15:20:00",Bathroom,23.68,85,441,26,0,COOLING
"2026-04-14 15:25:00",Living_Room,23.08,71.3,543,98,0,COOLING
"2026-04-14 15:30:00",Bedroom,22.64,72,663,55,2,COOLING
"2026-04-14 15:35:00",Kitchen,24.99,79.2,616,98,2,COOLING
"2026-04-14 15:40:00",Bathroom,24.4,85,417,43,0,COOLING
"2026-04-14 15:45:00",Living_Room,23.57,71.8,618,86,3,COOLING
"2026-04-14 15:50:00",Bedroom,23.24,85,626,53,0,COOLING
"2026-04-14 15:55:00",Kitchen,24.99,75.1,501,87,0,COOLING
"2026-04-14 16:00:00",Bathroom,24.48,85,427,73,0,COOLING
"2026-04-14 16:05:00",Living_Room,23.59,67.5,579,90,0,COOLING
"2026-04-14 16:10:00",Bedroom,23.08,82.2,715,60,3,COOLING
"2026-04-14 16:15:00",Kitchen,25.42,69.2,629,113,3,COOLING
"2026-04-14 16:20:00",Bathroom,24.8,78.7,727,68,3,COOLING
"2026-04-14 16:25:00",Living_Room,24.02,82.8,551,154,0,COOLING
"2026-04-14 16:30:00",Bedroom,23.38,79.5,673,108,0,COOLING
"2026-04-14 16:35:00",Kitchen,25.47,70.9,505,151,0,COOLING
"2026-04-14 16:40:00",Bathroom,24.93,85,501,156,0,COOLING
"2026-04-14 16:45:00",Living_Room,24.03,67.4,534,169,0,COOLING
"2026-04-14 16:50:00",Bedroom,23.63,80.4,632,108,0,COOLING
"2026-04-14 16:55:00",Kitchen,25.21,70.7,448,208,0,COOLING
"2026-04-14 17:00:00",Bathroom,24.63,85,438,134,0,COOLING
"2026-04-14 17:05:00",Living_Room,23.76,73.5,511,147,0,COOLING
"2026-04-14 17:10:00",Bedroom,23.37,78.8,599,121,0,COOLING
"2026-04-14 17:15:00",Kitchen,25.22,71,429,171,0,COOLING
"2026-04-14 17:20:00",Bathroom,24.83,76.3,423,162,0,COOLING
"2026-04-14 17:25:00",Living_Room,24.28,61.7,492,274,0,COOLING
"2026-04-14 17:30:00",Bedroom,23.77,68.2,691,192,3,COOLING
"2026-04-14 17:35:00",Kitchen,25.85,75.3,425,311,0,COOLING
"2026-04-14 17:40:00",Bathroom,25.66,71.3,419,189,0,COOLING
"2026-04-14 17:45:00",Living_Room,24.51,67.8,478,271,0,COOLING
"2026-04-14 17:50:00",Bedroom,24.36,64.9,644,157,0,COOLING
"2026-04-14 17:55:00",Kitchen,26.36,77.1,539,318,2,COOLING
"2026-04-14 18:00:00",Bathroom,25.83,78.9,423,178,0,COOLING
"2026-04-14 18:05:00",Living_Room,24.76,83.3,474,204,0,COOLING
"2026-04-14 18:10:00",Bedroom,24.23,85,682,198,2,COOLING
"2026-04-14 18:15:00",Kitchen,26.4,64,469,349,0,COOLING
"2026-04-14 18:20:00",Bathroom,25.9,83,426,192,0,COOLING
"2026-04-14 18:25:00",Living_Room,25.2,53.6,467,367,0,COOLING
"2026-04-14 18:30:00",Bedroom,24.56,85,652,165,0,COOLING
"2026-04-14 18:35:00",Kitchen,26.36,61.4,436,306,0,COOLING
"2026-04-14 18:40:00",Bathroom,25.98,81.4,414,265,0,COOLING
"2026-04-14 18:45:00",Living_Room,24.67,58.4,464,351,0,COOLING
"2026-04-14 18:50:00",Bedroom,23.81,73.3,611,251,0,COOLING
"2026-04-14 18:55:00",Kitchen,25.71,82.5,422,382,0,COOLING
"2026-04-14 19:00:00",Bathroom,25.23,73,425,185,0,COOLING
"2026-04-14 19:05:00",Living_Room,24.31,64.7,457,327,0,COOLING
"2026-04-14 19:10:00",Bedroom,23.56,66.6,586,229,0,COOLING
"2026-04-14 19:15:00",Kitchen,25.59,58,425,303,0,COOLING
"2026-04-14 19:20:00",Bathroom,25.24,84.8,425,275,0,COOLING
"2026-04-14 19:25:00",Living_Room,24.51,76.2,448,402,0,COOLING
"2026-04-14 19:30:00",Bedroom,24.06,69.8,552,254,0,COOLING
"2026-04-14 19:35:00",Kitchen,25.78,62.6,419,409,0,COOLING
"2026-04-14 19:40:00",Bathroom,25.47,84.7,425,248,0,COOLING
"2026-04-14 19:45:00",Living_Room,24.48,69.9,448,257,0,COOLING
"2026-04-14 19:50:00",Bedroom,24.1,82.9,528,254,0,COOLING
"2026-04-14 19:55:00",Kitchen,26.09,70.4,421,453,0,COOLING
"2026-04-14 20:00:00",Bathroom,25.68,83.3,418,308,0,COOLING
"2026-04-14 20:05:00",Living_Room,24.66,59.6,444,387,0,COOLING
"2026-04-14 20:10:00",Bedroom,24.06,57.6,597,244,2,COOLING
"2026-04-14 20:15:00",Kitchen,26.25,65.7,422,468,0,COOLING
"2026-04-14 20:20:00",Bathroom,25.45,80.6,416,292,0,COOLING
"2026-04-14 20:25:00",Living_Room,24.91,69.5,449,312,0,COOLING
"2026-04-14 20:30:00",Bedroom,24.35,68.4,688,255,3,COOLING
"2026-04-14 20:35:00",Kitchen,26.57,78.4,535,354,2,COOLING
"2026-04-14 20:40:00",Bathroom,26.05,85,412,283,0,COOLING
"2026-04-14 20:45:00",Living_Room,24.97,64.8,502,271,2,COOLING
"2026-04-14 20:50:00",Bedroom,24.32,80.4,644,222,0,COOLING
"2026-04-14 20:55:00",Kitchen,26.57,75.6,589,433,2,COOLING
"2026-04-14 21:00:00",Bathroom,26.1,79.1,423,283,0,COOLING
"2026-04-14 21:05:00",Living_Room,24.92,74.4,544,258,2,COOLING
"2026-04-14 21:10:00",Bedroom,24.39,77.4,609,203,0,COOLING
"2026-04-14 21:15:00",Kitchen,26.3,84.1,608,434,2,COOLING
"2026-04-14 21:20:00",Bathroom,26.12,81.2,421,262,0,COOLING
"2026-04-14 21:25:00",Living_Room,25.58,62.5,518,242,0,COOLING
"2026-04-14 21:30:00",Bedroom,24.79,63.5,582,215,0,COOLING
"2026-04-14 21:35:00",Kitchen,26.74,77.4,495,322,0,COOLING
"2026-04-14 21:40:00",Bathroom,26.22,83.5,625,172,2,COOLING
"2026-04-14 21:45:00",Living_Room,25.25,63.8,562,274,2,COOLING
"2026-04-14 21:50:00",Bedroom,24.88,66.5,544,211,0,COOLING
"2026-04-14 21:55:00",Kitchen,26.84,82.3,456,308,0,COOLING
"2026-04-14 22:00:00",Bathroom,26.13,80.4,467,225,0,COOLING
"2026-04-14 22:05:00",Living_Room,25.28,51.1,536,204,0,COOLING
"2026-04-14 22:10:00",Bedroom,24.8,71.2,511,156,0,COOLING
"2026-04-14 22:15:00",Kitchen,26.95,60.4,434,332,0,COOLING
"2026-04-14 22:20:00",Bathroom,26.64,72.6,432,157,0,COOLING
"2026-04-14 22:25:00",Living_Room,26.09,70.9,526,151,0,COOLING
"2026-04-14 22:30:00",Bedroom,25.51,76.8,499,110,0,COOLING
"2026-04-14 22:35:00",Kitchen,27.23,79.6,420,171,0,COOLING
"2026-04-14 22:40:00",Bathroom,26.55,74.6,429,125,0,COOLING
"2026-04-14 22:45:00",Living_Room,25.42,70.4,535,147,1,COOLING
"2026-04-14 22:50:00",Bedroom,24.98,72.2,485,132,0,COOLING
"2026-04-14 22:55:00",Kitchen,26.78,67.8,421,235,0,COOLING
"2026-04-14 23:00:00",Bathroom,26.26,85,419,135,0,COOLING
"2026-04-14 23:05:00",Living_Room,25.42,68.3,525,206,0,COOLING
"2026-04-14 23:10:00",Bedroom,24.89,74.9,471,136,0,COOLING
"2026-04-14 23:15:00",Kitchen,26.71,69.3,428,180,0,COOLING
"2026-04-14 23:20:00",Bathroom,26.32,84,410,112,0,COOLING
"2026-04-14 23:25:00",Living_Room,25.46,72.3,506,80,0,COOLING
"2026-04-14 23:30:00",Bedroom,25.06,69.1,463,89,0,COOLING
"2026-04-14 23:35:00",Kitchen,27.01,75,433,95,0,COOLING
"2026-04-14 23:40:00",Bathroom,26.66,82.5,414,71,0,COOLING
"2026-04-14 23:45:00",Living_Room,25.38,68,489,92,0,COOLING
"2026-04-14 23:50:00",Bedroom,24.88,78.1,453,74,0,COOLING
"2026-04-14 23:55:00",Kitchen,26.84,84,421,101,0,COOLING
"2026-04-15 00:00:00",Bathroom,26.35,85,416,66,0,COOLING
"2026-04-15 00:05:00",Living_Room,25.15,67.9,478,91,0,COOLING
"2026-04-15 00:10:00",Bedroom,24.81,63.9,442,61,0,COOLING
"2026-04-15 00:15:00",Kitchen,26.96,55.1,419,84,0,COOLING
"2026-04-15 00:20:00",Bathroom,26.35,85,413,49,0,COOLING
"2026-04-15 00:25:00",Living_Room,25.42,61.1,494,84,1,COOLING
"2026-04-15 00:30:00",Bedroom,24.82,72.1,527,13,2,COOLING
"2026-04-15 00:35:00",Kitchen,26.85,78.3,485,92,1,COOLING
"2026-04-15 00:40:00",Bathroom,26.3,83.8,519,50,1,COOLING
"2026-04-15 00:45:00",Living_Room,25.2,70.9,537,42,2,COOLING
"2026-04-15 00:50:00",Bedroom,24.76,83,632,35,3,COOLING
"2026-04-15 00:55:00",Kitchen,26.48,83.6,616,38,3,COOLING
"2026-04-15 01:00:00",Bathroom,26.18,79.6,541,84,1,COOLING
"2026-04-15 01:05:00",Living_Room,25.16,73.4,546,80,1,COOLING
"2026-04-15 01:10:00",Bedroom,25.07,80.8,684,32,2,COOLING
"2026-04-15 01:15:00",Kitchen,27.03,68.5,619,15,2,COOLING
"2026-04-15 01:20:00",Bathroom,26.53,81.1,655,24,2,COOLING
"2026-04-15 01:25:00",Living_Room,25.57,69.4,615,7,3,COOLING
"2026-04-15 01:30:00",Bedroom,24.77,72.5,680,94,1,COOLING
"2026-04-15 01:35:00",Kitchen,27.06,74.6,563,174,1,COOLING
"2026-04-15 01:40:00",Bathroom,26.61,76.7,576,106,1,COOLING
"2026-04-15 01:45:00",Living_Room,25.69,66.6,639,13,2,COOLING
"2026-04-15 01:50:00",Bedroom,24.94,85,713,0,2,COOLING
"2026-04-15 01:55:00",Kitchen,26.9,77.4,538,166,1,COOLING
"2026-04-15 02:00:00",Bathroom,26.63,80.7,761,0,3,COOLING
"2026-04-15 02:05:00",Living_Room,25.64,77.9,666,5,2,COOLING
"2026-04-15 02:10:00",Bedroom,25.15,67.8,704,101,1,COOLING
"2026-04-15 02:15:00",Kitchen,27.38,69.1,577,0,2,COOLING
"2026-04-15 02:20:00",Bathroom,27.2,81.9,706,0,2,COOLING
"2026-04-15 02:25:00",Living_Room,25.77,68.5,651,158,1,COOLING
"2026-04-15 02:30:00",Bedroom,25.14,75.2,742,8,2,COOLING
"2026-04-15 02:35:00",Kitchen,26.89,67.5,544,162,1,COOLING
"2026-04-15 02:40:00",Bathroom,26.55,73.2,791,0,3,COOLING
"2026-04-15 02:45:00",Living_Room,25.36,74.5,664,1,2,COOLING
"2026-04-15 02:50:00",Bedroom,24.82,66.9,780,4,2,COOLING
"2026-04-15 02:55:00",Kitchen,26.74,70.7,595,11,2,COOLING
"2026-04-15 03:00:00",Bathroom,26.21,73,513,9,0,COOLING
"2026-04-15 03:05:00",Living_Room,25.15,85,651,157,1,COOLING
"2026-04-15 03:10:00",Bedroom,24.8,68.7,808,0,2,COOLING
"2026-04-15 03:15:00",Kitchen,26.95,75.9,598,9,2,COOLING
"2026-04-15 03:20:00",Bathroom,26.63,83.1,745,0,3,COOLING
"2026-04-15 03:25:00",Living_Room,24.75,49.2,634,150,1,COOLING
"2026-04-15 03:30:00",Bedroom,24.49,78.9,741,0,0,COOLING
"2026-04-15 03:35:00",Kitchen,26.56,83.4,675,25,3,COOLING
"2026-04-15 03:40:00",Bathroom,26.08,85,696,2,2,COOLING
"2026-04-15 03:45:00",Living_Room,24.98,64.6,656,0,2,COOLING
"2026-04-15 03:50:00",Bedroom,24.31,71.6,815,9,3,COOLING
"2026-04-15 03:55:00",Kitchen,26.09,76.7,526,0,0,COOLING
"2026-04-15 04:00:00",Bathroom,25.43,85,598,138,1,COOLING
"2026-04-15 04:05:00",Living_Room,24.47,59.9,640,140,1,COOLING
"2026-04-15 04:10:00",Bedroom,23.87,73.5,836,8,2,COOLING
"2026-04-15 04:15:00",Kitchen,26.05,70,577,0,2,COOLING
"2026-04-15 04:20:00",Bathroom,25.54,79.8,552,116,1,COOLING
"2026-04-15 04:25:00",Living_Room,23.87,76.4,656,6,2,COOLING
"2026-04-15 04:30:00",Bedroom,23.34,66,811,92,1,COOLING
"2026-04-15 04:35:00",Kitchen,25.55,80.2,596,17,2,COOLING
"2026-04-15 04:40:00",Bathroom,25.18,80.1,650,18,2,COOLING
"2026-04-15 04:45:00",Living_Room,24.14,65.7,671,0,2,COOLING
"2026-04-15 04:50:00",Bedroom,23.78,75.3,863,5,3,COOLING
"2026-04-15 04:55:00",Kitchen,25.57,79.5,544,183,1,COOLING
"2026-04-15 05:00:00",Bathroom,25.2,85,683,0,2,COOLING
"2026-04-15 05:05:00",Living_Room,24.14,76.2,650,147,1,COOLING
"2026-04-15 05:10:00",Bedroom,23.56,76.9,877,0,2,COOLING
"2026-04-15 05:15:00",Kitchen,25.5,70.8,590,4,2,COOLING
"2026-04-15 05:20:00",Bathroom,25.12,85,689,0,2,COOLING
"2026-04-15 05:25:00",Living_Room,23.21,70.9,707,11,3,COOLING
"2026-04-15 05:30:00",Bedroom,23.06,85,885,10,2,COOLING
"2026-04-15 05:35:00",Kitchen,24.74,81.4,667,0,3,COOLING
"2026-04-15 05:40:00",Bathroom,24.33,85,686,2,2,COOLING
"2026-04-15 05:45:00",Living_Room,23.18,75.3,745,5,3,COOLING
"2026-04-15 05:50:00",Bedroom,22.95,85,902,0,2,COOLING
"2026-04-15 05:55:00",Kitchen,24.79,84.1,513,8,0,COOLING
